Container_ID,Declaration_Date (YYYY-MM-DD),Declaration_Time,Trade_Regime (Import / Export / Transit),Origin_Country,Destination_Port,Destination_Country,HS_Code,Importer_ID,Exporter_ID,Declared_Value,Declared_Weight,Measured_Weight,Shipping_Line,Dwell_Time_Hours,Clearance_Status
48295046,8/12/2020,8:13:26,Import,CN,PORT_40,BA,842240,7OME9ML,SB3ZTH2,1062640,800,810.56,LINE_VZIZJJ,51.4,Clear
95202057,8/12/2020,3:12:57,Import,JP,PORT_20,CA,843141,PCA23WN,5DBHMO0,171,10,9.827,LINE_MODE_10,35.3,Clear
50760525,8/12/2020,11:08:45,Import,CN,PORT_40,CA,830140,7Y5DNPU,TRKOQPO,3718.8,6,6.292,LINE_MODE_40,6.8,Clear
42820785,8/12/2020,17:39:45,Import,JP,PORT_30,IL,382590,LMAUF6Y,LSITAA8,9672,1860,1894.782,LINE_MODE_10,59,Clear
94448095,8/12/2020,19:14:55,Import,DE,PORT_20,CA,870323,Y3ZFWVC,NOV81EX,21340,2200,2230.14,LINE_MODE_10,55.7,Clear
19396868,8/12/2020,18:09:08,Import,CN,PORT_20,EC,392690,NWUFJX9,3GJVKTW,14.4,24,22.853,LINE_MODE_40,9.1,Clear
37377309,8/12/2020,3:59:09,Import,JP,PORT_40,LR,847990,TTHGC1M,8QIEZD8,12413.5,55,52.618,LINE_MODE_40,12.1,Clear
56670875,8/12/2020,4:14:35,Import,CN,PORT_40,CA,950691,17GHJQK,I3I7FJV,137332.8,10098,10337.323,LINE_MODE_40,56.3,Clear
56699303,8/12/2020,20:56:23,Import,CN,PORT_40,SV,392690,LXHSZRI,NOV81EX,58.2,97,97.941,LINE_MODE_10,53.1,Clear
47653480,8/12/2020,15:44:40,Import,CN,PORT_40,MN,847160,ZXZKIXJ,DWNJQL8,306195.92,2215.6,2317.961,LINE_MWIDNS,5.2,Clear
13019762,8/12/2020,23:08:02,Import,IL,PORT_13,UG,853890,Z9H2D99,XRYXTCN,6,0.3,0.287,LINE_MODE_10,17.1,Clear
93409852,8/12/2020,21:02:52,Import,CN,PORT_62,CR,871499,5BHK07J,S1N2WHR,857.6,128,122.906,LINE_MODE_10,20.4,Clear
37939386,8/12/2020,2:19:06,Import,CN,PORT_30,HU,710510,0RYWSXD,AFYKNKR,64330.09,8.9,9.526,LINE_MODE_10,87.4,Low Risk
27886138,8/12/2020,23:36:58,Import,NL,PORT_20,LB,903180,SW84E3W,I07Q59L,226.08,7.2,6.513,LINE_MODE_10,21.1,Low Risk
84017253,8/12/2020,13:55:33,Import,CN,PORT_20,BA,950300,6J69VZP,ONKQE2Z,27583.16,45.1,49.404,LINE_MODE_40,29.8,Low Risk
12547063,8/12/2020,9:45:43,Import,DE,PORT_40,UG,850440,TOOEFIB,MRTAD2U,47109.6,108,111.208,LINE_H35Z1A,60.3,Clear
39854586,8/12/2020,6:19:06,Import,CN,PORT_40,LB,691200,FF5UR92,NU38GBK,7803.6,21,21.907,LINE_MODE_40,69.2,Clear
17410856,8/12/2020,11:16:56,Import,CN,PORT_40,SD,390940,TPXHEDU,KILND1W,1795800,3000,2874.6,LINE_MWIDNS,19.1,Clear
34118229,8/12/2020,10:41:09,Import,CN,PORT_40,NO,420292,8YY5BNU,NDPJERG,9112.5,375,373.762,LINE_MODE_10,44.5,Clear
26025001,8/12/2020,12:26:01,Import,IT,PORT_16,GN,420231,23HGKK1,QZ4VE2J,754.3,1,1.011,LINE_W6UCD9,53.8,Clear
10092488,8/12/2020,13:36:08,Import,CN,PORT_40,JP,848190,NXZGW6G,S4A8GZF,6585,150,156.33,LINE_W6UCD9,68.5,Clear
11404766,8/12/2020,8:55:26,Import,CN,PORT_40,IR,846595,QDT36AI,EPS4C5D,4033084,2840,2707.088,LINE_W6UCD9,9.8,Clear
32617931,8/12/2020,20:28:11,Import,DE,PORT_40,SI,741011,W7DZ0KL,0C582ID,1677906.36,1838.6,1830.694,LINE_MODE_10,43.9,Clear
63340343,8/12/2020,1:40:23,Import,CN,PORT_30,CL,940161,4ZXUN78,U8M4Z4C,36920.8,2429,2403.981,LINE_MWIDNS,33.9,Clear
16292877,8/12/2020,15:59:57,Import,CN,PORT_30,IR,290532,L4OD87Z,FPPUUNZ,121.8,0.2,0.195,LINE_MODE_40,22.7,Clear
42819917,8/12/2020,13:57:17,Import,BR,PORT_30,JP,100590,UZ6SK9H,R1ICORN,1130153472,11079936,10555855.03,LINE_MODE_10,15.5,Clear
44978429,8/12/2020,0:44:29,Import,CA,PORT_30,WS,870324,YAFWNT2,3O25DQ8,15540.8,1766,1760.172,LINE_MODE_10,44.5,Clear
10777293,8/12/2020,13:29:33,Import,CN,PORT_40,RS,950300,Q7OEUEH,9L8WUA2,4683,70,67.529,LINE_MODE_40,17.4,Clear
26577287,8/12/2020,4:06:47,Import,CN,PORT_40,SV,620463,A4CIYNT,CI3TQZC,6422.08,97.6,99.328,LINE_MODE_10,58.4,Clear
67004571,8/12/2020,14:58:51,Import,CN,PORT_40,LB,620462,WAA8K33,69Z0KLV,54857.3,391,381.499,LINE_MWIDNS,24.7,Clear
27301157,8/12/2020,7:11:17,Import,CN,PORT_40,SD,71080,OBMBZBU,65GNC7P,2112000,8000,8261.6,LINE_B12OMY,68.3,Clear
30142201,8/12/2020,20:06:01,Import,CN,PORT_20,BR,732690,TJ9GSSQ,PRVNQVS,55218,36812,43388.096,LINE_MODE_40,49.5,Low Risk
99377736,8/12/2020,6:31:36,Import,CN,PORT_40,CR,51199,GLT3FUV,EHXZ45Z,8349240,12300,12523.86,LINE_MODE_10,58.7,Clear
57337244,8/12/2020,14:44:44,Import,IN,PORT_80,NG,293190,PFEUYW2,OEQKUOR,2218300,7000,6749.4,LINE_MODE_10,23.1,Clear
48266558,8/12/2020,11:30:38,Import,CH,PORT_33,OM,820320,JTDNWHN,EUJ4CBW,12658.8,33,30.081,LINE_MODE_40,9.3,Low Risk
44522350,8/12/2020,19:59:10,Import,JP,PORT_82,GU,391590,L2OHQ1A,P75JR02,0,101222,97294.586,LINE_A5IT1U,15.1,Clear
51405749,8/12/2020,2:06:29,Import,TW,PORT_30,SI,854231,YYP5N8F,AUJYYY2,1622.56,0.8,0.829,LINE_MODE_10,70.9,Clear
32338633,8/12/2020,1:25:13,Import,CN,PORT_30,CL,847130,JFCEX5Z,FI1DD60,19374.55,6.5,7.328,LINE_MODE_10,43.4,Low Risk
79571015,8/12/2020,17:23:35,Import,CN,PORT_30,RS,620442,ERVTTQ3,N889096,10902.1,187,178.342,LINE_MODE_10,16.1,Clear
14872329,8/12/2020,20:36:09,Import,MA,PORT_13,IR,30192,Z8GUX33,IS1YATG,11158225,2470,2585.349,LINE_MODE_40,5.5,Clear
45002919,8/12/2020,16:12:39,Import,JP,PORT_20,BG,720449,PMVDJ00,CNVFACZ,18495,6850,6861.645,LINE_MODE_10,47.8,Clear
84029867,8/12/2020,15:09:47,Import,CN,PORT_20,EC,320619,X2IM50I,UB1OCCN,53220,75,77.078,LINE_MODE_40,59,Clear
60533649,8/12/2020,8:18:09,Import,US,PORT_40,NG,420299,EAY66WT,PF1L1IG,350.17,36.1,35.62,LINE_MODE_40,31.9,Clear
16011596,8/12/2020,10:35:56,Import,DK,PORT_20,AT,442199,ROZWRDM,FLCRF0Z,646.4,808,1002.922,LINE_MODE_40,45.3,Critical
59108368,8/12/2020,18:27:28,Import,VN,PORT_20,IL,620343,8XVX1RX,AW538VH,592800,3000,3006.6,LINE_MWIDNS,42.1,Clear
13134012,8/12/2020,23:32:12,Import,FR,PORT_40,CR,200989,9S11JZM,XK8GS7V,87030,300,294.06,LINE_MODE_40,27.6,Clear
93447389,8/12/2020,0:20:29,Import,CN,PORT_20,OM,620463,3OLG4ST,ISAYWZW,329,5,5.084,LINE_MODE_40,51.7,Clear
67907703,8/12/2020,9:03:03,Import,TH,PORT_13,PL,230910,S2GLE8O,PLX483B,270.5,5,5.877,LINE_MODE_10,54.8,Low Risk
69476360,8/12/2020,16:19:20,Import,PK,PORT_13,HU,621149,KPY85O1,DWNJQL8,1227.64,9.4,10.944,LINE_MODE_40,46.1,Low Risk
53415697,8/12/2020,14:33:37,Import,CN,PORT_20,BG,680293,GPBMSJL,KV7OQAV,260571.6,24127,23227.063,LINE_MODE_10,22.1,Clear
39399079,8/12/2020,22:15:19,Import,IT,PORT_30,LV,690740,6A5LOE9,X8ZXLOU,2580,300,306.51,LINE_MODE_10,61,Clear
27534128,8/12/2020,10:30:08,Import,JP,PORT_10,MG,291612,6FGXXGF,WK9L1M9,323000,400,408.88,LINE_MODE_10,61.3,Clear
89633581,8/12/2020,5:29:01,Import,IT,PORT_40,ZZ,401693,TZZULZK,76GPIZG,54.8,2,2.041,LINE_MODE_40,54.4,Clear
99606026,8/12/2020,17:16:26,Import,CZ,PORT_20,IL,902620,U9ECNP7,GTLY37U,205604.5,131,134.039,LINE_MODE_10,62,Clear
84318261,8/12/2020,14:20:21,Import,CN,PORT_40,AM,850860,LRI0UTU,XUJRG2D,69960,1200,1176.84,LINE_MODE_10,34,Clear
99880586,8/12/2020,13:32:26,Import,VN,PORT_40,CA,560790,3OLG4ST,HFBWCJJ,1891250,15130,15783.616,LINE_MODE_10,75.2,Clear
96154365,8/12/2020,20:32:45,Import,CN,PORT_20,JP,853650,3J4RFHU,YXWBFRA,6551.4,537,552.412,LINE_B12OMY,59.6,Clear
84903543,8/12/2020,18:07:03,Import,CN,PORT_33,PG,392640,GHO8X64,A70MDRN,125.19,32.1,31.769,LINE_YNWUVP,33.9,Clear
38460384,8/12/2020,17:50:24,Import,CN,PORT_10,SI,640291,UQNV7OZ,T31A3E0,1481729.2,4501,4474.894,LINE_MODE_40,36.9,Clear
22434487,8/12/2020,2:40:07,Import,KR,PORT_40,TT,330499,XBQ4OVA,MWA7V9U,8174.79,45.9,46.712,LINE_MODE_10,58.4,Clear
59660122,8/12/2020,0:07:22,Import,CN,PORT_39,AT,70310,SFFKC7J,D4DGACC,2272800,24000,23404.8,LINE_W6UCD9,24.3,Clear
47646835,8/12/2020,14:53:55,Import,KR,PORT_16,KZ,848310,PDME2SA,R03LRD7,60912,80,83.496,LINE_MODE_40,69.5,Clear
82546025,8/12/2020,1:47:05,Import,JP,PORT_40,PG,392690,C9C4V9R,IYLXP1B,75.84,2.4,2.397,LINE_MODE_10,45.8,Clear
43688997,8/12/2020,2:01:57,Import,VN,PORT_40,NO,420299,BXFI1ME,Z64OC6O,97,10,11.85,LINE_MODE_40,51.1,Low Risk
57525857,8/12/2020,14:56:17,Import,IL,PORT_20,SD,630493,J864BVB,3RN3KW3,153.2,2,1.787,LINE_MODE_40,28.3,Low Risk
26751415,8/12/2020,22:36:55,Import,CN,PORT_40,KR,680293,YI0ZD9J,PZEXGCQ,269892,24990,23832.963,LINE_MWIDNS,10.1,Clear
28640261,8/12/2020,17:33:41,Import,US,PORT_20,GN,380993,JOI16M2,5853XAF,377196,430,421.701,LINE_MODE_40,28,Clear
17266745,8/12/2020,4:39:05,Import,CN,PORT_16,IL,841459,GGWKRCR,P75IAMO,609591,9510,9878.037,LINE_MODE_10,72.2,Clear
36052647,8/12/2020,14:49:27,Import,JP,PORT_40,LV,830210,CNHRA8Z,RYI3YAZ,711.18,16.2,17.197,LINE_MODE_10,117.7,Low Risk
96501739,8/12/2020,8:06:19,Import,CN,PORT_40,GU,950300,BXI60QN,OJP0SXE,174702.66,2611.4,2589.725,LINE_MODE_40,35.2,Clear
49423452,8/12/2020,23:56:12,Import,IT,PORT_20,BA,420221,BYFJNHB,4LLCH3T,92.4,3,2.881,LINE_MODE_40,14.4,Clear
23803093,8/12/2020,10:26:13,Import,CN,PORT_20,HU,291250,HTCHOL5,OD9KMHM,4211.4,1,0.965,LINE_MODE_10,23.4,Clear
26921613,8/12/2020,18:01:33,Import,CN,PORT_16,JP,320417,VRRP03Q,EHASP6L,21447.78,17.9,17.984,LINE_MODE_10,49.8,Clear
69465802,8/12/2020,11:55:22,Import,CA,PORT_30,FJ,721119,GSZPNXT,YA5WPZA,232545,1257,1329.303,LINE_MODE_40,109.2,Low Risk
28782512,8/12/2020,19:40:32,Import,CN,PORT_16,LR,690722,H27ZHR5,QV57JC0,375751.2,11352,11694.83,LINE_MODE_10,66.6,Clear
54864492,8/12/2020,23:20:12,Import,CZ,PORT_40,BR,850440,QMUGRNM,ITYCXXC,10905,25,26.005,LINE_MWIDNS,67.2,Clear
31502844,8/12/2020,17:11:24,Import,US,PORT_40,NG,300640,ZVPU6YA,O5JV3G6,378.16,0.2,0.193,LINE_MODE_40,17.1,Clear
36644361,8/12/2020,7:35:21,Import,IT,PORT_40,SV,420221,284S7Q5,9AB2MBE,123.2,4,4.123,LINE_MODE_10,67,Clear
11681703,8/12/2020,6:43:03,Import,CN,PORT_40,BG,620333,OECXO1O,FFCRROI,221.6,2,2.019,LINE_MODE_10,53.1,Clear
97741346,8/12/2020,11:18:26,Import,CN,PORT_30,MG,120190,RTFLHKO,AJ7G9M6,16746000,60000,57792,LINE_MODE_40,16.4,Clear
41653369,8/12/2020,22:26:49,Import,DE,PORT_16,PG,940350,ETQS4H8,UXX1AJX,80150,500,521.96,LINE_MODE_10,106.5,Low Risk
31946335,8/12/2020,9:38:55,Import,CN,PORT_16,JP,120799,K8VM7RA,MM7AEK0,73705500,99000,98376.3,LINE_MODE_10,42.5,Clear
37119486,8/12/2020,2:34:06,Import,MY,PORT_20,ES,210690,QZ3FFBX,6G1IE3Z,2950992,23328,23169.37,LINE_MODE_10,42.2,Clear
94819958,8/12/2020,7:00:38,Import,DE,PORT_40,HU,291411,9G4BE5J,8X4CBTI,8717,37.9,36.278,LINE_W6UCD9,12.4,Clear
36036051,8/12/2020,12:36:51,Import,VN,PORT_40,AT,620799,UUHKOEA,7TN0MXH,378436.2,1670.8,1730.448,LINE_MWIDNS,64.3,Clear
68904729,8/12/2020,5:36:09,Import,JP,PORT_40,MG,293420,56PFU8Q,DWNJQL8,0,0,0.001,LINE_MWIDNS,3.2,Low Risk
51993570,8/12/2020,8:39:30,Import,CN,PORT_20,AM,392690,CID57ER,30DS4ZJ,8.76,14.6,13.37,LINE_MODE_10,11.8,Low Risk
28692877,8/12/2020,23:06:37,Import,CN,PORT_20,IL,950300,XAI29G0,O9QXSRZ,2479452,4504,4381.041,LINE_MODE_40,22.7,Clear
64853366,8/12/2020,7:45:26,Import,SG,PORT_20,PY,850110,RUL1KAP,CDK6RFV,924.12,10.2,9.723,LINE_MODE_40,9.8,Clear
79393014,8/12/2020,6:00:54,Import,CN,PORT_40,UG,200811,MQWO1N5,EKQ44YE,2889348,12980,13359.016,LINE_MODE_40,60,Clear
95387376,8/12/2020,18:05:36,Import,VN,PORT_40,UZ,420299,37D1LX2,WPN0LAZ,97,10,11.386,LINE_MODE_10,46,Low Risk
98294757,8/12/2020,18:17:57,Import,ES,PORT_30,GN,330300,JBRDYDG,8R97H2U,387009.64,1879.6,1941.063,LINE_MODE_10,68.3,Clear
76984789,8/12/2020,16:43:49,Import,CN,PORT_30,KR,620293,O8VUJCE,UXX1AJX,17388,230,275.503,LINE_MODE_10,96.3,Low Risk
40641547,8/12/2020,0:11:07,Import,CN,PORT_30,TT,901832,OQM3H9S,46EOS1L,112669.2,357,394.499,LINE_MODE_10,38.1,Low Risk
53920427,8/12/2020,19:25:47,Import,CN,PORT_30,BR,392690,35WS6H7,42VLJD6,24.6,41,42.956,LINE_MODE_50,8.2,Clear
78705219,8/12/2020,5:57:39,Import,CN,PORT_20,KR,610910,C39S2G7,CF96OZL,652.5,75,68.656,LINE_MODE_40,6.1,Low Risk
83798147,8/12/2020,6:47:47,Import,JP,PORT_80,IR,392690,FWVNMKK,5U41P6B,10.08,16.8,18.565,LINE_MODE_10,38.1,Low Risk
24442903,8/12/2020,2:09:43,Import,KH,PORT_20,BA,250590,55LF9TJ,PFJQ1N8,209.1,3,3.029,LINE_MODE_10,53.1,Clear
10777238,8/12/2020,13:48:38,Import,IT,PORT_20,SV,151000,C8F3F2Q,4BJHN79,2019.6,2,2.034,LINE_MODE_10,58,Clear
42072105,8/12/2020,9:41:45,Import,FR,PORT_80,DJ,902000,WLDMOC8,IWSDF6W,8155.6,2,1.917,LINE_MODE_10,19.4,Clear
80825205,8/12/2020,10:26:45,Import,CN,PORT_16,KR,392690,JGL9TSZ,ISQDBMK,1.08,1.8,1.816,LINE_MODE_40,46.4,Clear
84019445,8/12/2020,23:04:05,Import,IN,PORT_40,GN,290621,QK15HYK,0YN3KF4,13288000,17600,17401.12,LINE_MODE_40,33.2,Clear
73428234,8/12/2020,9:07:54,Import,JP,PORT_40,TH,401220,VO2A69X,YRBDV0L,1579211.6,13661,13923.291,LINE_MODE_10,59.4,Clear
83771603,8/13/2020,1:01:23,Import,AE,PORT_40,PY,760200,LGVMEYD,DWNJQL8,446390,45550,43714.335,LINE_MWIDNS,14.1,Clear
52467715,8/13/2020,18:01:55,Import,US,PORT_40,BR,850161,D71TWDC,PMU0W61,98.25,1.5,1.734,LINE_MODE_40,44.2,Low Risk
28603757,8/13/2020,17:01:17,Import,IT,PORT_40,LV,841239,7NQRES1,RYI3YAZ,479384,310,326.591,LINE_MODE_40,106.6,Low Risk
29560151,8/13/2020,15:05:11,Import,CN,PORT_40,MT,640220,FONQG0K,OOHVJZ2,315767.2,452,496.585,LINE_MODE_10,36.5,Low Risk
36847040,8/13/2020,0:37:20,Import,CN,PORT_40,PL,620719,QL3OKWZ,1XTT3K3,679680,1280,1236.736,LINE_EIZP3I,18.4,Clear
17017306,8/13/2020,9:17:46,Import,CN,PORT_40,HU,551511,D5YTZHN,A7POIBB,17960.7,411,404.095,LINE_W6UCD9,29.6,Clear
55836670,8/13/2020,10:51:10,Import,CN,PORT_30,IL,851220,P1HG15N,JUTW0U7,1229,10,11.482,LINE_MODE_40,42.3,Low Risk
56369555,8/13/2020,16:32:35,Import,SG,PORT_40,ZZ,850110,1VHJG03,ICAPFJT,924.12,10.2,10.034,LINE_VZIZJJ,29.9,Clear
73390078,8/13/2020,11:35:58,Import,BR,PORT_20,PG,100590,T64FXPV,0RPLKHX,1130153472,11079936,11048912.18,LINE_MODE_10,44.8,Clear
10622035,8/13/2020,10:13:55,Import,GB,PORT_20,UZ,490300,1VHJG03,3QTTSV0,1264,4,4.175,LINE_MODE_10,75.5,Clear
54463797,8/13/2020,19:01:57,Import,CN,PORT_20,KR,380210,QBIH1EB,8TF3OLD,130200,1000,1012.7,LINE_MODE_10,55.1,Clear
20181660,8/13/2020,18:01:00,Import,PH,PORT_20,KR,81190,VZI4Y52,DV33WR2,815184,2960,2830.352,LINE_MODE_10,17.8,Clear
37738737,8/13/2020,17:10:57,Import,CN,PORT_40,DJ,950300,J9PJS9K,1DWRP58,17434.4,38,39.623,LINE_MODE_10,74.9,Clear
81819675,8/13/2020,8:41:15,Import,TW,PORT_20,CR,854239,8VS45NF,73IBEM8,522.5,12.5,12.796,LINE_MODE_10,62.3,Clear
15477249,8/13/2020,4:38:09,Import,VN,PORT_53,JP,854442,R022J3X,S0F9KSQ,5591.3,187,184.513,LINE_MODE_10,37.9,Clear
38962504,8/13/2020,15:59:04,Import,CN,PORT_40,LR,842112,2RF3BQ7,LE7PQ7V,7915832.4,4998,5168.932,LINE_W6UCD9,63.3,Clear
19041102,8/13/2020,22:23:42,Import,JP,PORT_20,CA,320990,4ZXUN78,9D67EEW,82836,90,88.668,LINE_MODE_10,36.9,Clear
58455595,8/13/2020,1:19:55,Import,CN,PORT_40,SV,620891,836INCG,0GXDSFJ,281.2,2,1.927,LINE_W6UCD9,16.7,Clear
28423923,8/13/2020,5:20:03,Import,CN,PORT_20,MN,701090,BM90LSC,55BOMEX,4244.95,116.3,132.982,LINE_MODE_10,47.2,Low Risk
89640388,8/13/2020,7:34:28,Import,US,PORT_16,NO,340590,XZHBNHY,P5NIGVT,12584,80,89.555,LINE_MODE_40,35.5,Low Risk
66718645,8/13/2020,14:37:25,Import,DE,PORT_20,HN,870332,IRHXMGG,GKXFPGY,10215744,1760,1740.112,LINE_MODE_10,39.2,Clear
91758900,8/13/2020,20:35:00,Import,JP,PORT_40,PL,846729,2PFPAVE,ELH17S6,131554.48,134.9,139.783,LINE_MODE_10,70.6,Clear
76346827,8/13/2020,14:19:07,Import,JP,PORT_40,BA,760200,F35YJ1F,OZB7KED,437158.4,44608,46735.802,LINE_W6UCD9,6.2,Clear
88410277,8/13/2020,19:16:37,Import,KR,PORT_20,EC,410792,2WMRE7K,RZM2Z77,275857.39,119.3,107.455,LINE_MODE_10,24.3,Low Risk
77266046,8/13/2020,15:43:26,Import,CN,PORT_16,AM,940599,1MAD6EB,227GPSL,6840,200,202.64,LINE_MODE_10,55.4,Clear
10348191,8/13/2020,1:05:51,Import,CN,PORT_30,BA,851830,QMSJ9FB,KV5PS72,12984,120,108.673,LINE_MODE_10,20.2,Low Risk
39039941,8/13/2020,2:21:41,Import,US,PORT_30,BA,901890,XHTO1GJ,VLQ0VJ5,1086.48,21.6,22.479,LINE_B12OMY,67.6,Clear
74731024,8/13/2020,15:41:04,Import,CN,PORT_20,AM,481910,8C1OPHK,UOOH9ZX,24,10,9.742,LINE_MODE_10,29.7,Clear
83931117,8/13/2020,12:23:57,Import,DE,PORT_40,SV,850151,QWIBZ7M,QP7Q12R,213,10,9.527,LINE_MODE_40,9.5,Clear
35673841,8/13/2020,12:40:01,Import,CN,PORT_40,IL,852852,7QP1KV3,ES5WXBZ,1372558.2,3543,3510.05,LINE_MWIDNS,34.6,Clear
60021618,8/13/2020,19:28:18,Import,US,PORT_30,GN,901819,VLTZBS9,6ZQTY16,16220,20,20.544,LINE_MODE_10,64.6,Clear
32910015,8/13/2020,2:40:15,Import,DE,PORT_40,NO,820320,YSNXUYG,RZM2Z77,1889.32,29.8,28.42,LINE_MODE_10,16.1,Clear
79617301,8/13/2020,7:11:01,Import,US,PORT_30,CR,853710,P9506QO,S6FZQXK,1262.1,4.2,3.818,LINE_MODE_10,17.3,Low Risk
73585686,8/13/2020,4:04:06,Import,SG,PORT_10,JP,732690,K0OPG98,EE08HGM,0.6,0.4,0.397,LINE_MODE_10,42.2,Clear
46341605,8/13/2020,5:00:05,Import,CN,PORT_20,LR,847150,8WJ00OX,VPTCMWE,10198.2,46,46.4,LINE_MODE_40,46.4,Clear
52346237,8/13/2020,20:09:17,Import,CN,PORT_13,TH,721720,R7MSNWJ,M55J7GS,1035000,18000,17868.6,LINE_MODE_10,41.9,Clear
98856192,8/13/2020,7:15:12,Import,CN,PORT_20,IL,91011,CBUQ6DH,GNCJ3BG,4512000,24000,26712.96,LINE_MODE_10,40,Low Risk
93564375,8/13/2020,11:06:15,Import,DE,PORT_16,AT,291411,I3LZGMS,QND4FAM,8717,37.9,36.903,LINE_MODE_10,29.3,Clear
69357141,8/13/2020,18:28:21,Import,CN,PORT_20,FJ,852580,HNWD1VQ,ONKQE2Z,345.78,1.8,1.873,LINE_W6UCD9,67.6,Clear
72581355,8/13/2020,10:29:15,Import,KR,PORT_40,GU,620630,PCW8KX7,0FG9ITH,2121.6,9.6,9.444,LINE_MODE_10,35.9,Clear
22074521,8/13/2020,13:44:41,Import,IT,PORT_40,EC,843810,AFR1JSP,JSQTPHL,28603.2,29.5,27.025,LINE_MODE_40,5.5,Low Risk
88022227,8/13/2020,9:29:07,Import,CN,PORT_12,SI,901390,708A72F,EMA96I3,4831,0.5,0.524,LINE_MODE_10,12.2,Clear
64355484,8/13/2020,6:55:24,Import,US,PORT_40,UG,391590,7GQ4J6F,6ZQTY16,0,18180,18983.556,LINE_MODE_10,75.9,Clear
45980044,8/13/2020,1:18:04,Import,FR,PORT_80,TH,711719,9OVE0ZI,5HUOCR4,102.3,1.5,1.446,LINE_MODE_40,17.1,Clear
76873231,8/13/2020,2:56:31,Import,US,PORT_40,MG,392690,L7SJK48,5SPOHRV,50.56,1.6,1.673,LINE_MODE_40,4.9,Clear
71717116,8/13/2020,9:41:16,Import,CN,PORT_33,PL,420100,ISGQ0XQ,3Q78MKC,1180,100,102.82,LINE_MODE_40,59.3,Clear
15216723,8/13/2020,16:40:03,Import,JP,PORT_16,NG,621139,40PU5SR,3TDTGV9,8953.56,15.3,15.295,LINE_MODE_40,40.5,Clear
41771116,8/13/2020,11:21:16,Import,CN,PORT_33,HU,620453,9WGGJAA,P1KWKFW,96,2.4,2.468,LINE_MODE_40,59.3,Clear
29523185,8/13/2020,17:13:05,Import,US,PORT_20,AT,851829,NUJ7E7B,7KGEZUR,58357.6,613,624.463,LINE_MODE_10,59,Clear
35671946,8/13/2020,1:48:26,Import,VN,PORT_30,CR,680100,SINX1TZ,GF521SQ,1017600,192000,174213.12,LINE_MODE_10,18.8,Low Risk
23957232,8/13/2020,17:59:12,Import,CN,PORT_40,KR,851821,V0UTN69,PF1L1IG,14300,1100,1067.22,LINE_MWIDNS,21,Clear
23023364,8/13/2020,3:06:44,Import,CN,PORT_13,UZ,420212,G9ZIO5R,T8QITXF,10796.7,87,87.365,LINE_MODE_10,49.5,Clear
75398905,8/13/2020,21:48:25,Import,DE,PORT_40,PL,902790,VS1F8PW,4E5DWHH,1497.48,0.3,0.288,LINE_77BN4M,13.4,Clear
43408621,8/13/2020,13:13:01,Import,TH,PORT_30,PY,210390,VKP9SL1,O60JH6U,369360,13680,13689.576,LINE_MODE_40,41.2,Clear
12898568,8/13/2020,17:04:08,Import,CN,PORT_40,AT,392620,A0SQ37Q,NZYZ967,66125.4,1398,1401.076,LINE_MODE_10,48.1,Clear
84467607,8/13/2020,23:25:27,Import,CN,PORT_20,EC,848390,73OXQP7,9M6413N,1128670.8,6222,5958.809,LINE_MODE_40,12.8,Clear
35418684,8/13/2020,8:55:24,Import,VN,PORT_40,CA,71080,UPOQ79Y,TRRN385,12729600,48000,50121.6,LINE_MODE_10,75.9,Clear
44745228,8/13/2020,14:01:48,Import,CN,PORT_20,AT,950691,XHE74RE,0IO8GYD,152374.4,11204,10095.476,LINE_MODE_10,24,Low Risk
95039560,8/13/2020,2:32:40,Import,JP,PORT_20,CA,330499,VB3CN8C,IE0PXDX,10151.7,57,57.353,LINE_MODE_10,50.8,Clear
14207227,8/13/2020,9:19:07,Import,CN,PORT_30,SD,950629,WULX2XL,9EFWJOB,53354.4,129,135.153,LINE_MODE_10,12.2,Clear
46381435,8/13/2020,23:23:55,Import,JP,PORT_20,KE,340399,MCWZCFU,HO1306D,18169.13,36.1,37.678,LINE_MODE_10,75.5,Clear
22127287,8/13/2020,5:20:07,Import,MY,PORT_20,UZ,210690,FI0B05G,V5FCG3P,2950992,23328,23740.906,LINE_MODE_10,58.4,Clear
14549401,8/13/2020,0:46:01,Import,CN,PORT_30,UG,847160,D6PC8WS,O4QQUBK,4146,30,35.359,LINE_MODE_40,49.5,Low Risk
83495195,8/13/2020,15:26:35,Import,CN,PORT_40,RS,611693,GZ27I9I,SO6BM6F,763804.7,7723,7442.655,LINE_MODE_50,18.7,Clear
50023573,8/13/2020,13:54:13,Import,DE,PORT_40,PL,350400,BK0UJ2R,DWNJQL8,10854.16,6.8,6.968,LINE_MWIDNS,57,Clear
97599361,8/13/2020,14:12:01,Import,ID,PORT_80,GN,392620,CQ70H7X,527EGI0,2270.4,48,49.474,LINE_MODE_10,67,Clear
77862399,8/13/2020,7:50:39,Import,CN,PORT_16,MN,854370,2EAJ22P,2V41BXU,3528,140,116.852,LINE_MODE_40,13.2,Critical
23832952,8/13/2020,10:07:52,Import,CN,PORT_20,AT,732599,I2V1JV5,VQOMEUJ,294184.8,1347,1585.473,LINE_MODE_40,49.2,Low Risk
90497450,8/13/2020,21:30:50,Import,CN,PORT_40,ES,900580,43MSAY5,ELM7WPQ,83115.9,63,63.706,LINE_W6UCD9,54.1,Clear
