Container_ID,Declaration_Date (YYYY-MM-DD),Declaration_Time,Trade_Regime (Import / Export / Transit),Origin_Country,Destination_Port,Destination_Country,HS_Code,Importer_ID,Exporter_ID,Declared_Value,Declared_Weight,Measured_Weight,Shipping_Line,Dwell_Time_Hours,Clearance_Status
15062427,6/16/2021,12:12:27,Import,CN,PORT_20,SN,420222,206WMTU,AWEYSS2,33755.2,289,311.403,LINE_MODE_10,9.8,Low Risk
71002392,6/16/2021,6:05:12,Import,CN,PORT_33,ID,630790,WDSQYS7,DNTHKR7,1012,440,489.738,LINE_MWIDNS,40,Low Risk
13991136,6/16/2021,0:01:36,Import,JP,PORT_30,CO,843359,V5S3QHS,BM3AKDN,70290,100,101.82,LINE_MODE_40,52.7,Clear
17867375,6/16/2021,13:29:35,Import,JP,PORT_20,PY,720449,TQEVPHY,M3O4128,7185591,2661330,2591337.021,LINE_MODE_10,29.3,Clear
60492182,6/16/2021,5:55:02,Import,DE,PORT_40,UZ,847990,B1550J3,SX2X7VK,67.71,0.3,0.314,LINE_MODE_40,4.5,Clear
62973451,6/16/2021,17:53:31,Import,CN,PORT_20,FI,841981,WGN38OC,WX5TEN7,160089,731,757.097,LINE_MODE_10,70.3,Clear
15016578,6/16/2021,22:04:18,Import,CN,PORT_17,CO,821420,35B2QKV,WSX81N5,2326.86,13.9,14.556,LINE_MODE_40,5.8,Clear
99134442,6/16/2021,10:32:42,Import,CN,PORT_20,AM,91011,H1NFFWG,M9T2XIX,4512000,24000,28632.96,LINE_MODE_10,94.8,Low Risk
60527048,6/16/2021,7:12:08,Import,CN,PORT_40,ID,392310,E236XBG,EV7OG81,19498.24,6093.2,5862.877,LINE_MODE_10,21.7,Clear
71423339,6/16/2021,4:32:59,Import,JP,PORT_40,PY,900211,IC8D0TO,XQW40DQ,9233.18,1.1,1.091,LINE_MODE_40,35.2,Clear
15978287,6/16/2021,19:56:47,Import,CN,PORT_30,SN,854121,SM0MRFA,6O7PFFA,76802.75,180.5,183.695,LINE_MODE_10,58.4,Clear
87341791,6/16/2021,14:52:31,Import,CN,PORT_40,PY,611030,B0057TV,6QUJC41,10857.6,117,112.987,LINE_MODE_10,24.1,Clear
73345775,6/16/2021,8:09:35,Import,IN,PORT_20,BG,290499,1VHJG03,ADQK3XK,518.46,0.6,0.584,LINE_MODE_10,29.3,Clear
41945598,6/16/2021,10:21:18,Import,CN,PORT_13,FI,901510,LH8Q1WL,R9H5V1U,9154.08,7.2,7.637,LINE_MODE_40,111.2,Low Risk
20852060,6/16/2021,9:34:20,Import,SG,PORT_40,PY,732690,B7JKBL1,ESAELX2,1.5,1,0.956,LINE_W6UCD9,11.8,Clear
23413329,6/16/2021,17:06:09,Import,KR,PORT_20,CO,700100,EVN40SJ,JG3VUNN,155852,16580,17354.286,LINE_MODE_10,11.5,Clear
55480075,6/16/2021,6:47:55,Import,CN,PORT_20,FI,821490,LBTISOX,DC8ZFRX,1825902,884,904.951,LINE_MODE_90,58.3,Clear
14949882,6/16/2021,1:56:42,Import,US,PORT_30,FI,293190,0QU5M6N,OTRVIBL,298772.52,144.6,143.906,LINE_JZQYAK,43.5,Clear
99610811,6/16/2021,13:36:11,Import,CN,PORT_40,UZ,70310,LUKJC88,F8VJJE0,2272800,24000,22936.8,LINE_MODE_10,17.5,Clear
61028548,6/16/2021,19:50:28,Import,VN,PORT_20,PY,845190,U9GVA8Y,SOMS4EJ,168300,2200,2226.84,LINE_MWIDNS,48.7,Clear
76713792,6/16/2021,8:35:12,Import,MA,PORT_40,NO,30192,NHRGBN2,87TO3QR,11171777.5,2473,2448.765,LINE_MODE_40,34.2,Clear
53098638,6/16/2021,4:25:18,Import,KR,PORT_40,ID,392390,1VHJG03,IPQARUF,9811.6,5164,5252.821,LINE_MODE_10,58,Clear
66842727,6/16/2021,23:37:27,Import,DE,PORT_40,SN,870323,JBRDYDG,NU62LAA,22213,2290,2284.733,LINE_MODE_40,39.2,Clear
53402560,6/16/2021,20:42:40,Import,CN,PORT_33,FI,250100,984G5K0,MY8KQYB,5531040,400800,403284.96,LINE_M42A38,44.8,Clear
41592508,6/16/2021,20:56:28,Import,CN,PORT_16,NO,670290,PBHNUIJ,B2RUYK8,165.87,5.7,5.884,LINE_MODE_10,67.9,Clear
56032842,6/16/2021,21:52:42,Import,VN,PORT_40,BG,711291,5X42WDL,8KFBAPK,80054.15,1233.5,1252.249,LINE_MODE_40,50.7,Clear
29545238,6/16/2021,3:08:38,Import,CN,PORT_13,BG,611020,S2OIAC0,0VKG7J2,27007.2,1023,1040.596,LINE_MODE_10,58,Clear
94951697,6/16/2021,11:00:17,Import,TN,PORT_13,CO,620462,T9G00YG,4VA38DY,3647.8,26,23.6,LINE_MODE_10,18.5,Low Risk
95548556,6/16/2021,0:11:56,Import,CN,PORT_30,MD,442199,2PFPAVE,OEQKUOR,10,12.5,12.602,LINE_MODE_10,52.1,Clear
30779822,6/16/2021,0:29:02,Import,CN,PORT_40,KH,391740,KOT2JCI,OP5AL7R,204.9,3,3.076,LINE_MODE_40,57.3,Clear
54647898,6/16/2021,14:46:18,Import,GB,PORT_30,BG,401019,RP18FDA,8J2RCRN,843.5,1,0.987,LINE_MODE_10,38.2,Clear
93502264,6/16/2021,5:55:04,Import,CN,PORT_20,PY,610520,XJV8A7X,28M03LR,21209.32,47.3,43.216,LINE_MODE_40,7.6,Low Risk
21072280,6/16/2021,8:04:40,Import,CN,PORT_20,PY,731582,3I8OWQZ,39N2UXR,1191100,2770,2978.082,LINE_MODE_10,8.9,Low Risk
82555675,6/16/2021,15:47:55,Import,CN,PORT_20,MD,481910,CHNT6NN,QQCZLLU,225.6,94,96.228,LINE_MODE_10,62.3,Clear
68055699,6/16/2021,23:45:39,Import,CN,PORT_20,BG,847590,XE08QFH,PDYT86E,14266,14,14.164,LINE_MODE_40,48.4,Clear
30147028,6/16/2021,9:38:28,Import,JP,PORT_40,ID,870340,3B8TQR7,NZYZ967,11499920,1720,1672.184,LINE_MWIDNS,22.3,Clear
41806232,6/16/2021,13:22:32,Import,KR,PORT_16,SN,732690,K4ZSOUX,R6BCSLF,1530,1020,989.604,LINE_MODE_10,27,Clear
29964287,6/16/2021,16:56:47,Import,CN,PORT_20,NO,910219,WNUHZT1,84Q1KYE,10041,15,18.016,LINE_MODE_10,97.3,Low Risk
47973120,6/16/2021,21:52:00,Import,US,PORT_40,BG,470710,B5CDOOO,NC04836,2271835.8,291261,298892.038,LINE_MODE_40,58,Clear
76226874,6/16/2021,18:31:54,Import,CN,PORT_30,PY,848291,5E40ICC,2JUMJC8,1401387.75,6355.5,7256.964,LINE_MODE_40,40.8,Low Risk
67399196,6/16/2021,12:55:56,Import,CN,PORT_40,KH,847149,YIIADKE,IIOL88J,13707798.86,933.1,922.089,LINE_MODE_10,38.9,Clear
55503906,6/16/2021,17:21:06,Import,IN,PORT_40,KH,870899,7H14LKA,1T6XS0G,3600.8,514.4,505.758,LINE_MODE_40,29.6,Clear
67172939,6/16/2021,7:52:59,Import,DE,PORT_20,PY,842490,MG77MTE,9C1ET8F,5654.4,19.2,19.041,LINE_MODE_10,41.2,Clear
99414963,6/16/2021,5:04:03,Import,AR,PORT_30,ID,200811,K92DI5M,W68RMNL,15359400,69000,67599.3,LINE_MODE_10,33.3,Clear
28389609,6/16/2021,7:24:09,Import,CN,PORT_20,SN,71080,AVJH0EC,WACG0YL,21216000,80000,80536,LINE_MODE_10,51.1,Clear
55951395,6/16/2021,15:03:15,Import,CN,PORT_40,CO,711790,EOAPSY2,9I6JQU8,2380.5,115,104.306,LINE_MWIDNS,13.1,Low Risk
95347486,6/16/2021,19:40:46,Import,CN,PORT_20,UZ,830810,2WM03C2,BVB0RQJ,10101,70,69.524,LINE_MODE_40,36.2,Clear
20801655,6/16/2021,15:14:15,Import,KR,PORT_40,SN,854370,K8VM7RA,OEQKUOR,1499.4,5.1,5.272,LINE_MODE_40,62.9,Clear
67471599,6/16/2021,17:30:39,Import,CN,PORT_40,BG,940540,2D2MYTA,PMN0COE,98365,9550,9184.235,LINE_MODE_10,21.4,Clear
33515690,6/16/2021,17:14:50,Import,DE,PORT_40,ID,731822,15UGJL3,2OQZJ37,4.62,0.6,0.595,LINE_MODE_10,40.9,Clear
23753669,6/16/2021,16:58:29,Import,JP,PORT_13,CO,392490,V0AB1K7,SFJGWFR,79.2,72,70.322,LINE_3JLK6O,31.3,Clear
57859459,6/17/2021,10:08:19,Import,ID,PORT_40,PY,940350,9B0Y1WB,DWNJQL8,10146.99,63.3,65.307,LINE_MODE_40,61.6,Clear
57972835,6/17/2021,11:13:55,Import,CN,PORT_20,BG,854442,YE7KVZ5,3OX5MR8,5.46,0.6,0.626,LINE_MODE_10,75.5,Clear
63652574,6/17/2021,7:00:14,Import,NL,PORT_40,KH,40620,UZRH6L4,S68QCAE,8381700,4500,4721.4,LINE_W6UCD9,13.2,Clear
28066434,6/17/2021,8:37:54,Import,CN,PORT_20,AM,120890,2JHTT15,KKYX5F7,8846400,24000,24460.8,LINE_MODE_40,53.4,Clear
28598921,6/17/2021,10:04:41,Import,CN,PORT_40,ID,844819,3BFUK83,IJG6ZMD,65256,40,36.644,LINE_MODE_40,5.5,Low Risk
64890707,6/17/2021,18:43:47,Import,CA,PORT_40,FI,880330,7E3XTQH,8QOEWI1,85179.6,36,36.277,LINE_MODE_10,51.8,Clear
53564069,6/17/2021,9:38:29,Import,VN,PORT_40,PY,440131,MAHYJ16,MKPSYT8,51484911,1351310,1319824.477,LINE_W6UCD9,25.3,Clear
19993444,6/17/2021,6:48:04,Import,DE,PORT_20,PY,850440,ORUKWLP,QVN89O8,1744.8,4,3.857,LINE_MWIDNS,23.1,Clear
37986372,6/17/2021,22:58:12,Import,DE,PORT_20,SN,870323,DTOMOQN,DZP9PQT,7372,970,1110.689,LINE_MODE_10,47.6,Low Risk
13427511,6/17/2021,8:27:51,Import,DE,PORT_40,PY,620590,6Q6E4LD,67AYTIP,877.5,9,9.051,LINE_MODE_10,50.5,Clear
49809077,6/17/2021,19:23:17,Import,KR,PORT_30,ID,901849,OMIX4C2,O6JLM7J,435.6,1,0.973,LINE_MODE_10,28.7,Clear
52657091,6/17/2021,2:54:11,Import,CN,PORT_30,UZ,291511,8XN4LV0,68AGXNA,3699840,19200,19501.44,LINE_MODE_10,57.1,Clear
80962224,6/17/2021,7:54:24,Import,PL,PORT_122,FI,610990,0232ILJ,11R7UTZ,622.2,3,2.923,LINE_MODE_10,29.7,Clear
61392753,6/17/2021,21:20:33,Import,CN,PORT_33,MD,680293,G0NANL5,29MDKTO,267840,24800,25660.56,LINE_MODE_10,69.6,Clear
14807616,6/17/2021,10:49:36,Import,MD,PORT_30,ID,620199,RM2K1WE,FHPJ3ES,8213.7,9.5,8.52,LINE_MWIDNS,30.8,Low Risk
66552139,6/17/2021,8:46:19,Import,VN,PORT_10,CO,841459,8JT4KB0,EA7FKZ3,0,0,0.001,LINE_MAD31N,37.1,Low Risk
35526205,6/17/2021,22:03:25,Import,CN,PORT_30,AM,901380,Q3VGT7H,EBG8FIM,454127.85,79.5,93.193,LINE_MODE_10,54,Low Risk
92691611,6/17/2021,11:36:11,Import,CN,PORT_20,NO,851830,MOCH1X5,EEHP26E,259.68,2.4,2.294,LINE_MODE_10,17.5,Clear
34264501,6/17/2021,9:11:01,Import,ID,PORT_20,KH,190590,FW1LREO,RY0B4HH,1697436,3240,3112.668,LINE_MODE_10,20.8,Clear
53285499,6/17/2021,16:55:39,Import,CN,PORT_20,UZ,620640,DQCEVS8,DSOLA6F,3585.07,187.7,189.896,LINE_MODE_10,54.4,Clear
35716536,6/17/2021,18:51:36,Import,DE,PORT_40,PY,330499,79SF242,MHL4F2V,67678,380,386.916,LINE_MODE_40,52.7,Clear
46549817,6/17/2021,14:02:17,Import,CN,PORT_40,SN,721935,COKB9YM,YLSHCWD,25994690.4,39368,39474.294,LINE_MODE_10,48.5,Clear
99434497,6/17/2021,5:33:37,Import,CN,PORT_20,BG,848130,UZS7JAT,ITL30YK,280706.13,500.1,481.446,LINE_MODE_40,16.1,Clear
21653037,6/17/2021,0:55:57,Import,CN,PORT_30,ID,900390,7GQ4J6F,ITH5UJ3,1751.4,14,13.898,LINE_MODE_10,41.9,Clear
80559020,6/17/2021,2:50:20,Import,CN,PORT_20,UZ,940430,4TNV14J,UQPSXWH,253584,1440,1405.728,LINE_MODE_10,31,Clear
19391556,6/17/2021,16:08:36,Import,KR,PORT_13,BG,300190,W5UV7W8,QFD63T8,2532.3,1,1.008,LINE_MODE_40,46.1,Clear
35081328,6/17/2021,13:36:48,Import,DE,PORT_40,KH,852580,PJNT5F3,SN1B2JT,17008.5,5,5.111,LINE_MODE_40,55.3,Clear
48365758,6/17/2021,20:23:58,Import,US,PORT_20,NO,880330,708A72F,ZZV09MP,38094.21,16.1,15.411,LINE_MODE_10,18.4,Clear
34142282,6/17/2021,2:30:02,Import,ID,PORT_40,PY,940169,6ZXET14,TZTCQZK,79288.74,1104.3,1098.999,LINE_MODE_40,37.5,Clear
17087490,6/17/2021,0:31:30,Import,DK,PORT_20,FI,901890,G9KXVJP,2N9FMHR,335.85,1.5,1.674,LINE_MODE_10,40.7,Low Risk
68671321,6/17/2021,2:38:01,Import,IN,PORT_20,MD,960190,X675X6Z,XYROSUK,134467.3,5.5,5.229,LINE_LC6XBR,10.2,Clear
53133999,6/17/2021,2:50:39,Import,IT,PORT_80,SN,420299,LVASBCX,64D20EU,9.7,1,0.962,LINE_MWIDNS,21.4,Clear
11173432,6/17/2021,13:35:52,Import,CN,PORT_20,SN,321310,KFE1CQD,TOBJ7H7,75153.5,2117,2053.913,LINE_MODE_40,21,Clear
70853240,6/17/2021,6:47:20,Import,IT,PORT_40,KH,621600,SR0QPLC,M3O4128,23,1,0.966,LINE_MODE_10,24.4,Clear
26398352,6/17/2021,13:24:32,Import,GB,PORT_13,FI,840510,QUUT9DV,Q4SMFNB,24083.5,35,35.357,LINE_MWIDNS,47.4,Clear
70578388,6/17/2021,16:34:28,Import,CN,PORT_20,NO,850760,0384OY2,BEUBAJM,136378,2479.6,2775.763,LINE_MODE_40,35.5,Low Risk
98540714,6/17/2021,14:09:14,Import,CN,PORT_40,BG,844900,QCFTYVY,JXZTQ6A,181200,400,358.464,LINE_W6UCD9,25.6,Low Risk
37434101,6/17/2021,20:17:41,Import,MY,PORT_20,NO,400270,KRJ3DBE,9MSIU80,16642570,16100,15467.27,LINE_MODE_10,20.8,Clear
83622569,6/17/2021,3:13:29,Import,CN,PORT_40,BG,380700,V804X10,A9XNSXH,27542016,100080,102752.136,LINE_MODE_40,58.3,Clear
28341569,6/17/2021,23:23:29,Import,CN,PORT_20,UZ,961700,37V8B48,GDNKTWV,1720.94,1.3,1.335,LINE_MODE_10,64.3,Clear
98920534,6/17/2021,16:59:34,Import,CN,PORT_20,PY,950300,RHDGB6B,FI67NO5,24084,360,348.912,LINE_MODE_10,26.4,Clear
84842067,6/17/2021,11:26:27,Import,CN,PORT_20,FI,620433,LUECPT8,LBOBZY0,1257,5,5.139,LINE_MODE_40,59,Clear
11617274,6/17/2021,12:45:14,Import,CN,PORT_20,PY,391810,T8KETNK,RRBCU4W,189800,2000,2283.68,LINE_MODE_10,46.8,Low Risk
93597777,6/17/2021,5:34:57,Import,CN,PORT_30,PY,843149,OUR5NNI,7R035MB,2212103.1,16977,17362.378,LINE_MODE_40,55.7,Clear
35983609,6/17/2021,23:30:49,Import,IT,PORT_40,FI,621510,EW4AFM1,8PPLVEX,141,0.2,0.201,LINE_MWIDNS,45.1,Clear
24888194,6/17/2021,19:07:14,Import,CN,PORT_40,NO,851680,R069SFI,2N9FMHR,7355.25,46.7,49.685,LINE_H35Z1A,113.3,Low Risk
92667640,6/17/2021,23:40:40,Import,US,PORT_33,ID,392690,1ZNY80M,V2UXGRY,0.3,0.5,0.483,LINE_MODE_40,18.4,Clear
83326377,6/17/2021,16:24:57,Import,CN,PORT_39,FI,871500,7KGLWW5,KIOSJ91,17066.5,55,56.248,LINE_W6UCD9,55.7,Clear
67901300,6/17/2021,6:48:20,Import,JP,PORT_40,CO,340119,LBZSMUZ,HUE7AV4,119.25,1.5,1.589,LINE_MODE_10,116.2,Low Risk
24972835,6/17/2021,20:33:55,Import,JP,PORT_20,BG,340290,O6A9WFE,721AJCO,54558,180,187.866,LINE_MODE_10,75.5,Clear
76021648,6/17/2021,20:35:28,Import,US,PORT_20,ID,392310,05XSCCC,CRNHQJ1,48,15,13.621,LINE_MODE_10,18.2,Low Risk
64182359,6/17/2021,13:09:59,Import,JP,PORT_40,ID,392690,QD86XU7,TOBJ7H7,0.54,0.9,0.884,LINE_MODE_10,34.6,Clear
79394088,6/17/2021,10:42:48,Import,JP,PORT_20,MD,732690,KO0FPYY,8TF3OLD,9,6,6.253,LINE_MODE_10,74.5,Clear
88698431,6/17/2021,2:23:11,Import,IT,PORT_30,BG,420221,NHQAOYF,AZ94304,61.6,2,2.091,LINE_MODE_10,10.9,Clear
22702438,6/17/2021,19:41:58,Import,CN,PORT_30,AM,392690,J1O61OE,UXBBVXH,1.2,2,2.399,LINE_MODE_10,96.8,Low Risk
98693266,6/17/2021,9:03:46,Import,VN,PORT_62,NO,90121,Q6Y1IDJ,PBP2MYI,85950,60,69.278,LINE_MODE_10,49.8,Low Risk
83355302,6/17/2021,12:47:02,Import,JP,PORT_30,BG,853690,BS8TAA4,8QOEWI1,125.44,3.2,3.153,LINE_MODE_10,36.9,Clear
61637969,6/17/2021,8:23:29,Import,ES,PORT_20,BG,390950,9TPUW14,ZWRU4XU,4627350,10500,10780.35,LINE_MODE_10,64.3,Clear
35207803,6/17/2021,4:24:43,Import,CN,PORT_40,MD,851580,WWJMHNO,8Y5COWT,21588594,6180,5930.946,LINE_MWIDNS,14.1,Clear
98883606,6/17/2021,23:16:06,Import,CN,PORT_20,BG,420292,JZ7VSIT,FQKH1PD,2320.5,39,40.295,LINE_MODE_50,64.6,Clear
35920506,6/17/2021,17:31:06,Import,IT,PORT_30,SN,620442,8DDRU1X,F8JBWBJ,93.28,1.6,1.429,LINE_MODE_10,34.6,Low Risk
54395739,6/17/2021,13:19:39,Import,CN,PORT_40,FI,961590,ETQS4H8,0LMYIBW,2732.12,66.8,66.246,LINE_MWIDNS,35.2,Clear
44254640,6/17/2021,10:17:20,Import,CA,PORT_20,NO,731815,B4CSXED,FXBF7BG,4.4,2,1.932,LINE_MODE_40,18.4,Clear
78962783,6/17/2021,13:14:23,Import,ES,PORT_40,PY,840999,MYSR4SX,PF1L1IG,598,10,9.028,LINE_MODE_10,22.5,Low Risk
25355143,6/17/2021,15:33:43,Import,NL,PORT_40,AM,392310,M5KYBBQ,6SOEA3L,200,62.5,61.856,LINE_MODE_10,39.9,Clear
10451426,6/17/2021,4:06:26,Import,TW,PORT_40,KH,290539,OH9ZPNM,3Q18G72,19880580,78270,80085.864,LINE_MODE_10,62,Clear
53747628,6/17/2021,10:41:48,Import,MX,PORT_16,AM,854231,BYM367G,QTI0DSP,405.64,0.2,0.18,LINE_W5AYVM,18,Low Risk
44470672,6/17/2021,6:49:52,Import,CN,PORT_20,MD,853620,P0P51VU,OV79GTA,227006.72,53.6,50.931,LINE_MODE_10,13.8,Clear
44112760,6/17/2021,8:12:40,Import,CN,PORT_20,ID,420222,IJ4TS0S,PFCGHX9,1168,10,10.062,LINE_MODE_10,50.8,Clear
38214562,6/17/2021,19:01:22,Import,US,PORT_41,NO,853890,0BPFEPT,5PPYPPQ,40,2,1.91,LINE_MODE_50,13.1,Clear
25296834,6/17/2021,23:17:54,Import,CA,PORT_33,FI,284590,N1JDC0H,F59OEMM,0,0,0.001,LINE_MODE_40,53.4,Clear
77266331,6/17/2021,22:48:11,Import,IT,PORT_30,ID,940161,X24LMZ8,O9QXSRZ,4560,300,339.192,LINE_MODE_40,38.1,Low Risk
54394155,6/17/2021,22:29:15,Import,CN,PORT_20,FI,392329,UG4GNUE,XWECDEG,1287.7,163,145.561,LINE_MODE_10,35,Low Risk
85367308,6/17/2021,4:36:28,Import,US,PORT_40,MD,210690,OFP5SSW,GY0OF1C,190762,1508,1556.558,LINE_MODE_10,67.9,Clear
57639689,6/17/2021,17:45:29,Import,JP,PORT_140,BG,350699,UVMBMF2,OIVWM5P,34232,220,212.674,LINE_MODE_50,20.7,Clear
80559219,6/17/2021,16:57:39,Import,JP,PORT_30,MD,853921,ISZZS7E,WPN0LAZ,90.51,0.1,0.095,LINE_MODE_10,14.8,Clear
70755680,6/17/2021,3:41:20,Import,BG,PORT_121,SN,611430,EE255E2,6U9GM51,1179.36,16.2,16.948,LINE_MODE_10,11.2,Clear
28573163,6/17/2021,4:07:23,Import,CN,PORT_70,UZ,701090,1ST6R17,UAY3GYD,693500,19000,18614.3,LINE_MODE_10,33.3,Clear
59038433,6/17/2021,12:41:53,Import,CN,PORT_40,UZ,630790,XE08QFH,NHMC6JK,69,30,33.823,LINE_MODE_10,43.4,Low Risk
49285500,6/17/2021,14:25:00,Import,RU,PORT_30,AM,30391,7XZBP65,5M3SYCZ,23508387.4,19366,20067.049,LINE_MWIDNS,64.6,Clear
35900331,6/17/2021,22:54:51,Import,CN,PORT_30,CO,481141,ZFLYLWI,TFPX3OG,242032,10805,10758.538,LINE_MODE_10,43.9,Clear
14400311,6/17/2021,12:01:11,Import,US,PORT_13,FI,850440,QPQE66N,SS83AIA,20675.88,47.4,47.67,LINE_VZIZJJ,44.5,Clear
84485994,6/17/2021,8:43:54,Import,MX,PORT_20,ID,200899,C9B163D,TGL1HXM,16.76,0.4,0.416,LINE_MODE_40,66.6,Clear
54599002,6/17/2021,18:15:22,Import,CN,PORT_16,KH,850440,TA97Z9I,MBR5GR3,13793.9,509,526.917,LINE_MODE_10,69.9,Clear
72344097,6/17/2021,5:46:57,Import,DE,PORT_20,NO,284690,4CEW2ZW,TOBJ7H7,88132.5,45,43.322,LINE_MODE_40,16.1,Clear
77790610,6/17/2021,17:10:10,Import,CN,PORT_30,KH,392690,SYYB1XJ,X9WNAXJ,360,600,618.72,LINE_N7NYF0,67.3,Clear
12997650,6/17/2021,0:27:30,Import,CN,PORT_40,SN,841981,PJHDMUI,2TOGUGY,86286,394,398.413,LINE_MODE_40,48.1,Clear
39872470,6/17/2021,16:21:10,Import,CD,PORT_30,AM,740311,WNP1UEO,L27KL6O,453547284.7,138323,138488.988,LINE_MODE_10,47.5,Clear
76317063,6/17/2021,0:59:03,Import,CN,PORT_40,PY,851810,EHLDA50,42VLJD6,2128.8,12,12.585,LINE_MODE_10,109.6,Low Risk
91055803,6/17/2021,21:44:43,Import,CN,PORT_39,UZ,420292,3BURDGV,M8VN3XB,45314.64,1864.8,1789.649,LINE_B12OMY,20.1,Clear
61495609,6/17/2021,22:10:49,Import,CN,PORT_30,ID,610910,MH77DZQ,4YJMNDP,1404,90,90.603,LINE_MODE_10,51.1,Clear
58841534,6/17/2021,14:36:14,Import,CN,PORT_40,MD,842810,6LTKHQS,KN6O2YC,291270,10950,9889.602,LINE_MODE_10,22.3,Low Risk
60098405,6/17/2021,18:20:05,Import,CN,PORT_20,MD,91011,QZ3FFBX,4EOT8ZF,4512000,24000,28133.76,LINE_MODE_10,54,Low Risk
47760213,6/17/2021,22:31:33,Import,VN,PORT_40,SN,854442,RDGJVI3,7SJPMCK,10212.02,1122.2,1127.474,LINE_MODE_10,49.8,Clear
68702489,6/17/2021,18:45:29,Import,JP,PORT_20,PY,480300,IFWG034,9TG9HU1,1468.51,5.9,5.704,LINE_MODE_10,24.7,Clear
30700310,6/17/2021,15:11:50,Import,CN,PORT_20,UZ,392690,CH89R6Y,MBV2L0U,16.8,28,25.053,LINE_MODE_40,27.1,Low Risk
59078353,6/17/2021,13:07:13,Import,JP,PORT_40,MD,392690,S542BX9,9REP19L,15.8,0.5,0.517,LINE_MODE_10,69.6,Clear
47547861,6/17/2021,0:20:21,Import,CN,PORT_20,PY,290619,AI1JGDK,ROZGNDG,254070,100,98.07,LINE_MODE_10,34,Clear
10473253,6/17/2021,19:42:13,Import,JP,PORT_40,ID,30721,64C8FJA,TFJFBQ5,4260000,14200,13982.74,LINE_MODE_10,36.6,Clear
83106617,6/17/2021,8:42:17,Import,FR,PORT_30,AM,640520,RRTAEZ8,YL4VO14,909.12,2.4,2.406,LINE_MODE_10,48.5,Clear
48837093,6/17/2021,17:39:33,Import,JP,PORT_20,BG,392690,4YW0MPF,KV0I6ZC,94.8,3,2.894,LINE_MODE_10,23.4,Clear
67899903,6/17/2021,14:53:03,Import,CN,PORT_40,CO,830249,F8SXY87,WIJJNG5,2104213.02,9773.4,9868.202,LINE_MODE_10,53.1,Clear
32781184,6/17/2021,18:57:04,Import,US,PORT_20,KH,901819,ZSK3CS6,XU4HUYN,16220,20,19.884,LINE_MODE_10,42.9,Clear
90945318,6/18/2021,21:23:18,Import,CN,PORT_30,FI,710692,8X4LHPK,4XVOIAM,333330,150,146.58,LINE_MODE_10,31.6,Clear
12677454,6/18/2021,1:54:54,Import,CN,PORT_30,PY,732690,7KGLWW5,5VEMAG2,4335,2890,2916.588,LINE_MODE_40,46.8,Clear
90505875,6/18/2021,5:31:15,Import,JP,PORT_40,PY,760200,OS54C3J,Y14YWDO,368480,37600,38491.12,LINE_MODE_40,56.3,Clear
16114533,6/18/2021,0:03:33,Import,TW,PORT_30,SN,852862,VXG6QL7,2JUMJC8,4310.65,7.3,7.626,LINE_MODE_10,10.2,Clear
80999459,6/18/2021,8:34:59,Import,CN,PORT_40,FI,900699,376DRJ7,HPJKE2J,11505,30,30.951,LINE_MODE_40,61.6,Clear
94617280,6/18/2021,5:14:40,Import,CN,PORT_40,ID,391910,NXZGW6G,PBP2MYI,18062.5,1445,1553.548,LINE_MODE_40,2.9,Low Risk
87014792,6/18/2021,3:18:32,Import,CN,PORT_16,KH,620433,OSU67BV,KMTMF23,1257,5,4.951,LINE_MODE_40,34.2,Clear
87528467,6/18/2021,10:59:47,Import,DE,PORT_20,MD,854442,W6BKQ8I,366QUH9,2.99,0.1,0.103,LINE_MODE_10,65,Clear
14882108,6/18/2021,12:03:08,Import,CN,PORT_40,ID,660191,7EXFIMG,AHR83Y0,1930.5,13,13.419,LINE_MODE_10,67.9,Clear
62001052,6/18/2021,16:22:52,Import,US,PORT_30,UZ,381129,VSZBEHI,4E5DWHH,1684521.6,1816,1743.723,LINE_MODE_10,20.4,Clear
48090970,6/18/2021,23:16:10,Import,JP,PORT_40,MD,821191,JDJ5BKC,8VVA71V,42951.35,84.5,77.382,LINE_MODE_40,5.8,Low Risk
79325386,6/18/2021,13:05:46,Import,BR,PORT_40,BG,230400,BQIV1N2,DWNJQL8,197700000,1000000,1043200,LINE_MODE_40,69.2,Clear
27890354,6/18/2021,21:03:14,Import,CN,PORT_20,BG,940360,A7MKJ8S,E3Q8ABV,22720,3200,2912.512,LINE_MODE_40,10.5,Low Risk
96426135,6/18/2021,22:02:15,Import,CN,PORT_40,UZ,820150,GAZWHE9,XUR1GYY,44704.8,252,250.412,LINE_MODE_10,42.5,Clear
69541774,6/18/2021,0:13:34,Import,TW,PORT_20,CO,854231,PEUFH0F,NPKQ6XY,152317.82,75.1,78.795,LINE_MODE_10,13.2,Clear
68344264,6/18/2021,17:35:04,Import,CN,PORT_30,ID,481920,5C7NES7,PBP2MYI,660,1100,1049.62,LINE_MODE_10,16.5,Clear
47276526,6/18/2021,15:58:06,Import,DE,PORT_16,AM,380110,YMTXWV7,3QSMTZ3,579862.4,1696,1650.547,LINE_B12OMY,29,Clear
53473873,6/18/2021,16:19:13,Import,CN,PORT_40,FI,481920,XG7GDLY,MN22HZM,267.6,446,401.092,LINE_MODE_10,28.2,Low Risk
